sample_id	age_group	cell_type_subset	expression	group	marker
mo02_CD45neg1_d0	02mo	4:intFB	2.094795	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.7921762	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8936149	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.3696165	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.9069171	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.258146	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.1734056	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.3898674	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.749092	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.0403336	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.4317544	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7435415	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.7599797	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.2325513	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.9562012	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.6033854	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.4319122	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.3774352	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3280137	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.0761237	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.9098246	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.453653	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5189478	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	1.5422547	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.3952101	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.8027635	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8728182	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.1918947	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	3.170833	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3819451	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.74336	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3242207	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.2969605	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.1590421	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.147602	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8404571	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2895496	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.4155815	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.3231819	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7757416	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	1.4981551	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.070654	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.6933973	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.5989608	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.3920217	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.1107297	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.597702	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.4832354	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.4095676	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.3252681	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.4738175	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.7096335	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.0462136	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.7300396	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5015829	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.4154111	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.7310961	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.409537	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.4114106	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2952158	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.7946821	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.6246686	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	3.14275	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.646206	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.3157403	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.886459	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.105646	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.4239705	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.1239092	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.6882331	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.513993	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.8158777	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.3465502	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.7442198	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3010566	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.0718782	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.0408072	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2737598	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9970647	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.945387	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7793782	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.8046882	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7327793	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	3.2445133	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.877259	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9447111	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.7007912	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.7289325	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.1248825	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.8811638	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3262331	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.4478947	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.2948397	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.6324203	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.390654	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.0810587	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.766516	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	3.038826	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.4874508	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.5610812	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.4853346	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	3.4618907	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.9515887	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.5185715	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3125715	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.2384844	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.0306104	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.4816434	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.1667104	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	1.8479257	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.0958201	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	3.124919	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.4363048	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	2.255463	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.5604184	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.0168555	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.0946388	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.5923355	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.3958956	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.340706	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.9373145	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	2.294614	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.3915675	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.1758249	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.5666871	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.4367657	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.0833808	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.785065	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.9433717	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.5493717	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.3938143	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	3.0041633	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.998111	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.5747902	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.1784127	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9869515	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	1.5460213	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7048361	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9783123	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.2614093	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.531637	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.2073668	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.3657998	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.7403343	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.6214927	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.78224736	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.5411001	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.7310961	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.149274	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.8324765	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.816801	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.7503505	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9027799	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.081325	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.87521213	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.4724858	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5151513	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.8883436	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.0569502	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.147268	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.3787669	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5335925	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.6554611	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7691863	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.7685984	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3525763	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.817435	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.5041163	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.345289	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.5108213	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.356446	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5436172	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.6113607	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.0700486	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.3682044	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.6237786	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.7095098	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.9168253	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.2042239	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.176171	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5289779	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.2024565	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.6378735	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.4423926	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	3.3108513	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.2861023	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.2842524	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.2510414	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.9421918	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.0023108	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.1826334	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.6068332	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2239773	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3030803	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.6355405	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.8793719	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.522278	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	1.8598843	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.8203561	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.352779	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.5889115	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.9572409	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.9661733	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8342423	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.346489	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.6725674	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.147602	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.4278134	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.5013996	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.6418918	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.67398	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.1812084	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.1767256	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.7951006	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.03197	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.3330296	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.0198343	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.159381	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.900841	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.062521	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.9325851	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.3439298	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.5335035	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.7109324	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.599737	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.0487604	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.5432572	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9767033	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.8046244	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.1085014	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.0199113	intFB	Pdgfra
mo18_CD45neg2_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.443192	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.422809	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.0870914	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.6537501	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8293965	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.7601545	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.247078	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.4735581	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.4055748	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.0900201	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3781319	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.0167841	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.5579627	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8367884	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.1624637	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	3.11994	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.0179114	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.5002618	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.0652225	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2878242	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.3438728	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.6790438	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.7208471	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.6485294	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.4458697	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2247126	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.050332	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.0582998	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.224958	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.1716132	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.2504463	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9123055	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.5608146	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.3075502	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.2506993	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.3398548	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.5752919	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.1346709	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	2.5364447	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.0434207	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.2586873	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	1.6045493	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.9539388	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	2.1180959	intFB	Pdgfra
mo18_CD45neg1_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.506298	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	2.1986482	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.1241255	intFB	Pdgfra
mo02_CD45neg1_d0	02mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.1417775	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	2.0972455	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.8075575	intFB	Pdgfra
mo02_CD45neg2_d0	02mo	4:intFB	1.3459193	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.6673282	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	0.0	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.8331382	intFB	Pdgfra
mo02_FB_d0	02mo	4:intFB	1.9725627	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.9785808	intFB	Pdgfra
mo18_FB_d0	18mo	4:intFB	1.2439055	intFB	Pdgfra
