dataset	donor_id	sample_id	development_stage	sex	celltypes	target_gene	gene_present	n_cells	n_detected	detection_fraction	mean_value	matrix_used	matrix_semantics	notes
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	TEC(neuro)	LOXL4	yes	71	1	0.0140845		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	cTEC	LOXL4	yes	21	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(I)	LOXL4	yes	2036	47	0.0230845		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(II)	LOXL4	yes	20	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(III)	LOXL4	yes	48	1	0.0208333		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mTEC(IV)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_1	fourth decade stage	male	mcTEC	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	TEC(myo)	LOXL4	yes	43	11	0.255814		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	TEC(neuro)	LOXL4	yes	91	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	cTEC	LOXL4	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(I)	LOXL4	yes	2054	42	0.0204479		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(II)	LOXL4	yes	17	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(III)	LOXL4	yes	65	4	0.0615385		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mTEC(IV)	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_45NM_5GEX_2	fourth decade stage	male	mcTEC	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	TEC(myo)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	cTEC	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	mTEC(I)	LOXL4	yes	68	4	0.0588235		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_1	fourth decade stage	male	mcTEC	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_2	fourth decade stage	male	mTEC(I)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_2	fourth decade stage	male	mTEC(II)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A43	A43_TH_TOT_5GEX_2	fourth decade stage	male	mTEC(III)	LOXL4	yes	1	1	1		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	TEC(myo)	LOXL4	yes	27	2	0.0740741		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	TEC(neuro)	LOXL4	yes	34	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(I)	LOXL4	yes	66	2	0.030303		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(II)	LOXL4	yes	4	1	0.25		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(III)	LOXL4	yes	55	2	0.0363636		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_45NM_5GEX	15-19 year-old	male	mTEC(IV)	LOXL4	yes	5	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	TEC(myo)	LOXL4	yes	67	3	0.0447761		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	TEC(neuro)	LOXL4	yes	114	1	0.00877193		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(I)	LOXL4	yes	770	15	0.0194805		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(II)	LOXL4	yes	36	2	0.0555556		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(III)	LOXL4	yes	218	4	0.0183486		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_EPCAM_5GEX	15-19 year-old	male	mTEC(IV)	LOXL4	yes	13	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	TEC(neuro)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	mTEC(I)	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	mTEC(II)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	A45	A45_TH_TOT_5GEX	15-19 year-old	male	mTEC(III)	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C34	C34_TH_TOT_5GEX	9th week post-fertilization stage	female	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C34	C34_TH_TOT_5GEX	9th week post-fertilization stage	female	cTEC	LOXL4	yes	60	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C34	C34_TH_TOT_5GEX	9th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	Epi_GCM2	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	TEC(myo)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	TEC(neuro)	LOXL4	yes	21	1	0.047619		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	cTEC	LOXL4	yes	2628	18	0.00684932		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	mTEC(II)	LOXL4	yes	145	1	0.00689655		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	mTEC(III)	LOXL4	yes	10	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_1	organogenesis stage	female	mTEC(IV)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	Epi_GCM2	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	TEC(neuro)	LOXL4	yes	24	1	0.0416667		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	cTEC	LOXL4	yes	2774	14	0.00504686		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	mTEC(II)	LOXL4	yes	165	2	0.0121212		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C40	C40_TH_TOT_2	organogenesis stage	female	mTEC(III)	LOXL4	yes	22	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	Epi_GCM2	LOXL4	yes	35	2	0.0571429		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	TEC(myo)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	TEC(neuro)	LOXL4	yes	13	1	0.0769231		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	cTEC	LOXL4	yes	1754	27	0.0153934		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	mTEC(II)	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_1	organogenesis stage	male	mTEC(III)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	Epi_GCM2	LOXL4	yes	32	1	0.03125		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	TEC(neuro)	LOXL4	yes	18	1	0.0555556		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	cTEC	LOXL4	yes	1774	27	0.0152198		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	mTEC(II)	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	mTEC(III)	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	C41	C41_TH_TOT_2	organogenesis stage	male	mTEC(IV)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	TEC(myo)	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	TEC(neuro)	LOXL4	yes	19	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	cTEC	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	10	1	0.1		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	mTEC(II)	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F21	F21_TH_45N	16th week post-fertilization stage	male	mcTEC	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F22	F22_TH_TOT	10th week post-fertilization stage	female	TEC(myo)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F22	F22_TH_TOT	10th week post-fertilization stage	female	cTEC	LOXL4	yes	8	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F22	F22_TH_TOT	10th week post-fertilization stage	female	mcTEC	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	TEC(myo)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	TEC(neuro)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	cTEC	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	mTEC(III)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F30	F30_TH_45N	15th week post-fertilization stage	male	mcTEC	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_1	13th week post-fertilization stage	male	TEC(myo)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_1	13th week post-fertilization stage	male	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_1	13th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	9	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	TEC(myo)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	TEC(neuro)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	8	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F38	F38_TH_45N_2	13th week post-fertilization stage	male	mTEC(II)	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N	17th week post-fertilization stage	female	TEC(myo)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N	17th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N	17th week post-fertilization stage	female	mcTEC	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	TEC(myo)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	mTEC(II)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F41	F41_TH_45N_5GEX	17th week post-fertilization stage	female	mcTEC	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N	12th week post-fertilization stage	female	TEC(neuro)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N	12th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N	12th week post-fertilization stage	female	mcTEC	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	mTEC(II)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F45	F45_TH_45N_5GEX	12th week post-fertilization stage	female	mcTEC	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	cTEC	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	mTEC(IV)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_1	11th week post-fertilization stage	male	mcTEC	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_2	11th week post-fertilization stage	male	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_2	11th week post-fertilization stage	male	cTEC	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F64	F64_TH_TOT_5GEX_2	11th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_1	12th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_2	12th week post-fertilization stage	female	mTEC(III)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_3	12th week post-fertilization stage	female	TEC(neuro)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_3	12th week post-fertilization stage	female	cTEC	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_3	12th week post-fertilization stage	female	mcTEC	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_4	12th week post-fertilization stage	female	cTEC	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_4	12th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F67	F67_TH_TOT_5GEX_4	12th week post-fertilization stage	female	mTEC(II)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	TEC(neuro)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	cTEC	LOXL4	yes	16	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	mTEC(I)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	mTEC(II)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_1	10th week post-fertilization stage	male	mcTEC	LOXL4	yes	12	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_2	10th week post-fertilization stage	male	TEC(myo)	LOXL4	yes	2	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_2	10th week post-fertilization stage	male	cTEC	LOXL4	yes	5	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F74	F74_TH_TOT_5GEX_2	10th week post-fertilization stage	male	mcTEC	LOXL4	yes	8	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	TEC(myo)	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	TEC(neuro)	LOXL4	yes	9	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	cTEC	LOXL4	yes	34	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(I)	LOXL4	yes	132	11	0.0833333		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(II)	LOXL4	yes	47	1	0.0212766		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(III)	LOXL4	yes	12	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mTEC(IV)	LOXL4	yes	2	1	0.5		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	F83	F83_TH_EPCAM_5GEX	17th week post-fertilization stage	female	mcTEC	LOXL4	yes	241	3	0.0124481		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	TEC(myo)	LOXL4	yes	16	2	0.125		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	TEC(neuro)	LOXL4	yes	44	1	0.0227273		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	cTEC	LOXL4	yes	235	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(I)	LOXL4	yes	852	76	0.0892019		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(II)	LOXL4	yes	357	11	0.0308123		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(III)	LOXL4	yes	116	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mTEC(IV)	LOXL4	yes	28	2	0.0714286		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_EPCAM_5GEX	3-month-old stage	male	mcTEC	LOXL4	yes	396	28	0.0707071		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	TEC(myo)	LOXL4	yes	2	1	0.5		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	TEC(neuro)	LOXL4	yes	1	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	cTEC	LOXL4	yes	30	1	0.0333333		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(I)	LOXL4	yes	44	1	0.0227273		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(II)	LOXL4	yes	19	1	0.0526316		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(III)	LOXL4	yes	7	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mTEC(IV)	LOXL4	yes	3	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_1	3-month-old stage	male	mcTEC	LOXL4	yes	34	1	0.0294118		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	TEC(neuro)	LOXL4	yes	4	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	cTEC	LOXL4	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mTEC(I)	LOXL4	yes	34	4	0.117647		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mTEC(II)	LOXL4	yes	16	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mTEC(III)	LOXL4	yes	9	0	0		X	partial	Detection preview only; no statistical test was run.
CELLxGENE_Park_TEC	T07	T07_TH_TOT_5GEX_2	3-month-old stage	male	mcTEC	LOXL4	yes	18	0	0		X	partial	Detection preview only; no statistical test was run.
