match_window	gene	young_mean_detection	aged_mean_detection	detection_delta	detection_ratio	young_mean_log2CPM	aged_mean_log2CPM	log2CPM_delta	all_young_above_all_aged_detection	all_young_above_all_aged_log2CPM	n_young_samples	n_aged_samples	young_detection_values	aged_detection_values	young_log2CPM_values	aged_log2CPM_values	excluded_lox_family	excluded_mitochondrial	excluded_ribosomal	background_included
broad	1810021B22Rik	0.04496415770609319	0.036330912334352705	-0.008633245371740483	0.8079971734782307	2.5663862435216034	2.6896461046905316	0.12325986116892818	False	False	2	2	0.0433333;0.046595	0.0451389;0.0275229	2.52557;2.6072	2.95572;2.42357	False	False	False	True
broad	Trabd	0.17410394265232976	0.1229498871414009	-0.05115405551092886	0.7061866909408306	4.488983661532656	4.445566532297107	-0.04341712923554919	True	False	2	2	0.183333;0.164875	0.142361;0.103539	4.61023;4.36774	4.66865;4.22248	False	False	False	True
broad	Selenoo	0.11335125448028674	0.07397244065822048	-0.03937881382206626	0.6525948124472257	3.7412965272062593	3.626581936586137	-0.11471459062012235	False	False	2	2	0.0833333;0.143369	0.0902778;0.0576671	3.39451;4.08808	3.91037;3.34279	False	False	False	True
broad	Tubgcp6	0.03983870967741936	0.0526453509538372	0.01280664127641784	1.32146225066312	2.4238996383243023	3.1828692527129987	0.7589696143886964	False	False	2	2	0.0366667;0.0430108	0.0659722;0.0393185	2.32941;2.51839	3.51061;2.85513	False	False	False	True
broad	Hdac10	0.055089605734767025	0.02719073103247415	-0.027898874702292874	0.49357280143528226	2.765462193279735	2.33691614425783	-0.4285460490219051	True	False	2	2	0.06;0.0501792	0.0347222;0.0196592	2.92372;2.6072	2.63194;2.04189	False	False	False	True
broad	Mapk11	0.04446236559139785	0.036135230085918166	-0.008327135505479685	0.8127149692842538	2.5686134196770576	2.7903841816937867	0.22177076201672907	False	False	2	2	0.0566667;0.0322581	0.0381944;0.034076	2.92372;2.21351	2.85566;2.72511	False	False	False	True
broad	Plxnb2	0.1681899641577061	0.19626701980486383	0.028077055647157734	1.1669365695377092	4.438873107770695	5.194234306093845	0.7553611983231505	False	False	2	2	0.15;0.18638	0.232639;0.159895	4.29763;4.58011	5.4472;4.94127	False	False	False	True
broad	Dennd6b	0.048673835125448026	0.04157337629241299	-0.007100458833035034	0.8541216484229179	2.6852401803158394	2.8843993234716043	0.19915914315576488	False	False	2	2	0.04;0.0573477	0.0451389;0.0380079	2.52557;2.84491	2.95572;2.81308	False	False	False	True
broad	Ppp6r2	0.14489247311827957	0.1121077253531382	-0.03278474776514137	0.7737304977990244	4.16668030936807	4.322623957414819	0.15594364804674843	True	False	2	2	0.15;0.139785	0.118056;0.10616	4.21475;4.11861	4.37537;4.26988	False	False	False	True
broad	Sbf1	0.07775985663082437	0.04527541138779671	-0.032484445243027654	0.5822465903293517	3.2590216931449163	3.0306712273444933	-0.22835046580042295	True	True	2	2	0.0766667;0.078853	0.0486111;0.0419397	3.23542;3.28262	3.04929;3.01205	False	False	False	True
broad	Lmf2	0.1300179211469534	0.06142829838357361	-0.06858962276337979	0.47246024118585905	4.060618793544444	3.4218819238018154	-0.6387368697426288	True	True	2	2	0.116667;0.143369	0.0520833;0.0707733	4.03316;4.08808	3.13716;3.7066	False	False	False	True
broad	Sco2	0.15385304659498206	0.07809997087520024	-0.07575307571978182	0.5076270675406143	4.306808443305325	3.7605822135045317	-0.5462262298007934	True	True	2	2	0.15;0.157706	0.0972222;0.0589777	4.32423;4.28938	3.95941;3.56176	False	False	False	True
broad	Chkb	0.19123655913978493	0.13209006844327947	-0.05914649069650546	0.690715567344672	4.608210303522386	4.578410175414994	-0.02980012810739119	True	False	2	2	0.156667;0.225806	0.152778;0.111402	4.37601;4.84041	4.78203;4.37479	False	False	False	True
broad	C730034F03Rik	0.03804659498207885	0.015463448376292413	-0.02258314660578644	0.4064344886467813	2.376577328910912	1.7555123717779888	-0.6210649571329232	True	True	2	2	0.0366667;0.0394265	0.0138889;0.017038	2.32941;2.42374	1.62267;1.88836	False	False	False	True
broad	Arsa	0.0657168458781362	0.026109927916120577	-0.039606917962015625	0.39730951124066766	2.987882134635579	2.309252629916145	-0.6786295047194342	True	True	2	2	0.0633333;0.0681004	0.03125;0.0209699	2.99168;2.98408	2.50557;2.11293	False	False	False	True
broad	C230037L18Rik	0.034587813620071683	0.011957095529343237	-0.022630718090728447	0.3457025546825661	2.2169185481851237	1.437888872080617	-0.7790296761045066	True	True	2	2	0.0333333;0.0358423	0.0173611;0.00655308	2.22033;2.21351	1.84772;1.02806	False	False	False	True
broad	Rabl2	0.10184587813620072	0.04855195136158439	-0.05329392677461633	0.47671984620383756	3.596374480792486	3.1453641580179097	-0.4510103227745761	True	True	2	2	0.103333;0.100358	0.0486111;0.0484928	3.70907;3.48368	3.13716;3.15357	False	False	False	True
broad	Alg10b	0.06238351254480287	0.07604075651667394	0.01365724397187107	1.2189239338208577	2.918241062236565	3.8252231254426103	0.9069820632060455	False	False	2	2	0.0566667;0.0681004	0.0590278;0.0930537	2.8524;2.98408	3.51061;4.13984	False	False	False	True
broad	Slc2a13	0.06392473118279571	0.04199887141400903	-0.02192585976878668	0.6570050532384927	3.3870516681116802	3.261078136825997	-0.12597353128568312	True	False	2	2	0.0633333;0.0645161	0.0486111;0.0353866	3.29042;3.48368	3.75239;2.76977	False	False	False	True
broad	Gm26760	0.03663082437275986	0.02329301368865589	-0.013337810684103966	0.6358855987411931	2.354763437835321	2.306187791870057	-0.04857564596526398	True	False	2	2	0.0266667;0.046595	0.0243056;0.0222805	2.10232;2.6072	2.36706;2.24532	False	False	False	True
broad	Gxylt1	0.08363799283154122	0.07187909567496722	-0.011758897156573994	0.8594072291971654	3.4098679482435967	3.671523058373765	0.2616551101301683	False	False	2	2	0.0633333;0.103943	0.0625;0.0812582	3.11869;3.70104	3.44325;3.89979	False	False	False	True
broad	Pphln1	0.11989247311827957	0.06814292995485656	-0.051749543163423006	0.5683670390853507	3.90888576755616	3.56114049913129	-0.3477452684248701	True	True	2	2	0.1;0.139785	0.0694444;0.0668414	3.82538;3.99239	3.51061;3.61167	False	False	False	True
broad	Prickle1	0.1579390681003584	0.4104230377166157	0.2524839696162573	2.5986163059783456	4.851250292324023	6.958731210699867	2.1074809183758436	False	False	2	2	0.136667;0.179211	0.472222;0.348624	4.52105;5.18145	7.21568;6.70178	False	False	False	True
broad	Irak4	0.09759856630824373	0.09035514052715887	-0.007243425781084861	0.9257834817141875	3.544740675501675	4.023644420285156	0.47890374478348097	False	False	2	2	0.0733333;0.121864	0.0902778;0.0904325	3.23542;3.85406	3.95941;4.08788	False	False	False	True
broad	Gm17546	0.039713261648745515	0.009369994175040046	-0.03034326747370547	0.23594118906463657	2.427282243120252	1.3253142698702092	-1.1019679732500427	True	True	2	2	0.04;0.0394265	0.00694444;0.0117955	2.43082;2.42374	1.02837;1.62226	False	False	False	True
broad	2610037D02Rik	0.1579390681003584	0.1698339886413281	0.011894920540969689	1.0753133514338034	4.467007968403122	5.07187212105634	0.6048641526532181	False	False	2	2	0.136667;0.179211	0.166667;0.173001	4.37601;4.558	5.09892;5.04483	False	False	False	True
broad	Slc38a1	0.15526881720430108	0.01569326124945391	-0.13957555595484716	0.1010715579085328	4.6411561519714954	2.196217598257718	-2.4449385537137776	True	True	2	2	0.16;0.150538	0.0104167;0.0209699	4.79275;4.48956	1.62267;2.76977	False	False	False	True
broad	Slc38a4	0.09017921146953406	0.08475544269695645	-0.0054237687725776085	0.9398556642468541	3.6355883064528465	4.090890160058974	0.4553018536061275	False	False	2	2	0.08;0.100358	0.0659722;0.103539	3.4916;3.77958	3.80699;4.37479	False	False	False	True
broad	Amigo2	0.029587813620071686	0.007208387942332897	-0.02237942567773879	0.2436269213701851	2.0230973213304986	0.8582582871478659	-1.1648390341826327	True	True	2	2	0.0233333;0.0358423	0;0.0144168	1.83269;2.21351	0;1.71652	False	False	False	True
broad	Pced1b	0.17485663082437275	0.16806374690549003	-0.0067928839188827195	0.961151693894265	4.478063530498343	5.0917597594959725	0.6136962289976298	False	False	2	2	0.163333;0.18638	0.173611;0.162516	4.37601;4.58011	5.12064;5.06288	False	False	False	True
broad	Rpap3	0.07980286738351255	0.11161396898208825	0.0318111015985757	1.3986210350775934	3.28244349527462	4.298885751156574	1.0164422558819535	False	False	2	2	0.07;0.0896057	0.135417;0.0878113	3.17824;3.38665	4.5456;4.05217	False	False	False	True
broad	Slc48a1	0.14897849462365592	0.14811553444007572	-0.0008629601835802025	0.9942074848738391	4.23200079126714	4.727194128064856	0.4951933367977164	False	False	2	2	0.136667;0.16129	0.128472;0.167759	4.09626;4.36774	4.51312;4.94127	False	False	False	True
broad	Hdac7	0.07367383512544803	0.08422755570117955	0.01055372057573152	1.1432492357396786	3.153869354909638	3.9349265012932753	0.7810571463836373	False	False	2	2	0.09;0.0573477	0.09375;0.0747051	3.53779;2.76995	4.05275;3.81711	False	False	False	True
broad	Vdr	0.12476702508960574	0.18847158511722734	0.06370456002762159	1.510588113981799	4.249405386833856	5.13609069451547	0.8866853076816144	False	False	2	2	0.113333;0.136201	0.211806;0.165138	4.15672;4.34209	5.26416;5.00802	False	False	False	True
broad	Tmem106c	0.18435483870967742	0.16046399446628803	-0.023890844243389386	0.8704083689334959	4.600222252057854	4.884849361975603	0.2846271099177491	True	False	2	2	0.196667;0.172043	0.159722;0.161206	4.73444;4.46601	4.80904;4.96066	False	False	False	True
broad	Col2a1	0.048924731182795694	0.010876292412989659	-0.038048438769806035	0.2223066361336348	2.8480373178670835	1.5717181831555207	-1.2763191347115628	True	True	2	2	0.0333333;0.0645161	0.0138889;0.0078637	2.52557;3.17051	1.84772;1.29572	False	False	False	True
broad	Senp1	0.15910394265232974	0.1164991990680064	-0.04260474358432334	0.7322206924977199	4.209522648742931	4.544947767908323	0.3354251191653921	True	False	2	2	0.153333;0.164875	0.111111;0.121887	4.27053;4.14852	4.51312;4.57678	False	False	False	True
broad	Pfkm	0.033046594982078854	0.04114788117081695	0.008101286188738094	1.2451473803316624	2.148123348170275	2.9650559468602404	0.8169325986899656	False	False	2	2	0.0266667;0.0394265	0.0416667;0.0406291	1.9738;2.32245	2.95572;2.97439	False	False	False	True
broad	Asb8	0.12514336917562724	0.07878940949468471	-0.046353959680942525	0.6295931619366185	3.862501289084339	3.7851448925113855	-0.07735639657295357	True	False	2	2	0.103333;0.146953	0.0868056;0.0707733	3.66812;4.05688	3.91037;3.65992	False	False	False	True
broad	9330020H09Rik	0.06700716845878135	0.025488750546089997	-0.041518417912691355	0.38038841414063174	3.002683196890896	2.4992452116836135	-0.5034379852072823	True	True	2	2	0.0766667;0.0573477	0.0208333;0.0301442	3.23542;2.76995	2.36706;2.63143	False	False	False	True
broad	Cacnb3	0.20765232974910394	0.0983803880879569	-0.10927194166114704	0.4737745452065241	4.797283940345606	4.213769875745973	-0.5835140645996333	True	True	2	2	0.196667;0.218638	0.107639;0.0891219	4.8488;4.74577	4.37537;4.05217	False	False	False	True
broad	Ddx23	0.09568100358422939	0.06771743483326052	-0.027963568750968865	0.707741686401187	3.535002209644899	3.6086060949333145	0.07360388528841533	True	False	2	2	0.0766667;0.114695	0.0659722;0.0694626	3.29042;3.77958	3.51061;3.7066	False	False	False	True
broad	Rnd1	0.10363799283154121	0.11970747779234017	0.016069484960798963	1.1550539963362585	3.724967247873279	4.673094799479816	0.9481275516065373	False	False	2	2	0.103333;0.103943	0.131944;0.107471	3.74889;3.70104	4.78203;4.56415	False	False	False	True
