analysis_group	gene	biological_mouse_id	age_week	n_cells	summed_raw_counts	total_counts_all_features	detection_rate	mean_logcounts	SortDay	PlateID	run_fields	cpm	log2_cpm_plus1
mTEChi	Loxl1	wk4_mouse1	4	4	514	5495845	0.5		1	B002297	ERR3818675;ERR3818690;ERR3818705;ERR3818883	93.52519949161595	6.5626270838527025
mTEChi	Loxl1	wk4_mouse2	4	51	15569	103937415	0.8431372549019608		2	B002283;B002294;B002295;B002296	ERR3817119;ERR3817437;ERR3817441;ERR3817449;ERR3817453;ERR3817457;ERR3817478;ERR3817495;ERR3817499;ERR3817503;ERR3817511;ERR3817515	149.79206477282506	7.236416700515858
mTEChi	Loxl1	wk4_mouse3	4	36	12973	65326766	0.8055555555555556		3	B002290;B002292;B002298	ERR3817393;ERR3817395;ERR3817396;ERR3817397;ERR3817398;ERR3817399;ERR3817415;ERR3817439;ERR3817443;ERR3817455;ERR3817459;ERR3817461	198.58628850538844	7.6408688013078425
mTEChi	Loxl1	wk4_mouse4	4	46	22384	106033018	0.8913043478260869		4	B001629;B001632;B002301	ERR3817340;ERR3817348;ERR3817349;ERR3817352;ERR3817353;ERR3817357;ERR3817360;ERR3817361;ERR3817400;ERR3817401;ERR3817404;ERR3817405	211.104054399357	7.728628388228959
mTEChi	Loxl1	wk4_mouse5	4	56	26769	97239996	0.9285714285714286		5	B002336;B002337;B002450;B002451	ERR3818216;ERR3818472;ERR3818678;ERR3818683;ERR3818693;ERR3818698;ERR3818703;ERR3818708;ERR3818727;ERR3818745;ERR3818761;ERR3818762	275.28795867083335	8.110028876990544
mTEChi	Loxl1	wk52_mouse1	52	17	4742	31183441	0.8823529411764706		1	B002229;B002297	ERR3825952;ERR3826902;ERR3827994;ERR3827999;ERR3828016;ERR3828017;ERR3828044;ERR3828054;ERR3828066;ERR3828076;ERR3828083;ERR3828118	152.06788756891837	7.25802783835767
mTEChi	Loxl1	wk52_mouse2	52	45	12618	63117256	0.9777777777777777		2	B002284;B002294	ERR3825598;ERR3825931;ERR3825938;ERR3825941;ERR3825944;ERR3825953;ERR3825995;ERR3825998;ERR3826001;ERR3826004;ERR3826007;ERR3826040	199.9136337612649	7.6504316567447885
mTEChi	Loxl1	wk52_mouse3	52	32	6146	31029828	0.8125		3	B002290;B002291	ERR3825599;ERR3825879;ERR3825881;ERR3825882;ERR3825929;ERR3825933;ERR3825934;ERR3825935;ERR3825936;ERR3825942;ERR3825954;ERR3825957	198.06748525966694	7.637113787099535
mTEChi	Loxl1	wk52_mouse4	52	2	447	5273900	1.0		4	B002301	ERR3828001;ERR3828063	84.7570109406701	6.422182716445363
mTEChi	Loxl1	wk52_mouse5	52	55	16975	74984564	0.7454545454545455		5	B002336;B002345;B002450	ERR3827990;ERR3828002;ERR3828007;ERR3828012;ERR3828020;ERR3828040;ERR3828041;ERR3828042;ERR3828057;ERR3828064;ERR3828069;ERR3828074	226.3799253403674	7.828961078612068
mTEChi	Loxl2	wk16_mouse1	16	3	0	8506268	0.0		1	B002285	ERR3820208;ERR3820377;ERR3821468	0.0	0.0
mTEChi	Loxl2	wk16_mouse2	16	50	1929	103413606	0.34		2	B002283;B002288;B002295	ERR3820126;ERR3820133;ERR3820137;ERR3820141;ERR3820145;ERR3820203;ERR3820211;ERR3820216;ERR3820222;ERR3820226;ERR3820230;ERR3820241	18.653251488010195	4.296696110555379
mTEChi	Loxl2	wk16_mouse3	16	6	43	11563382	0.16666666666666666		3	B002292;B002293	ERR3820128;ERR3820147;ERR3820205;ERR3821544;ERR3821704;ERR3821708	3.718635257401338	2.238369657875385
mTEChi	Loxl2	wk16_mouse4	16	17	72	35184574	0.23529411764705882		4	B001629;B001632	ERR3820174;ERR3820175;ERR3820179;ERR3820183;ERR3820186;ERR3820191;ERR3820195;ERR3820199;ERR3820254;ERR3820255;ERR3820259;ERR3820263	2.0463513356734118	1.6070823374272816
mTEChi	Loxl2	wk16_mouse5	16	23	231	33543762	0.34782608695652173		5	B002337;B002449;B002450	ERR3821368;ERR3821458;ERR3821461;ERR3821462;ERR3821463;ERR3821470;ERR3821534;ERR3821535;ERR3821539;ERR3821587;ERR3821593;ERR3821605	6.886526323433848	2.979389994857323
mTEChi	Loxl2	wk1_mouse1	1	2	74	12223821	0.5		1	B002229	ERR3814912;ERR3815070	6.053753568544566	2.8183911743395886
mTEChi	Loxl2	wk1_mouse2	1	46	463	92200767	0.32608695652173914		2	B002284;B002288;B002295	ERR3814771;ERR3814778;ERR3814787;ERR3814822;ERR3814826;ERR3814830;ERR3814834;ERR3814838;ERR3814842;ERR3814846;ERR3814850;ERR3814852	5.021650199504306	2.5901589036623927
mTEChi	Loxl2	wk1_mouse3	1	29	1356	38994925	0.41379310344827586		3	B002291;B002293	ERR3814823;ERR3814827;ERR3814831;ERR3814835;ERR3814843;ERR3814847;ERR3814898;ERR3814902;ERR3814910;ERR3814914;ERR3814918;ERR3814926	34.77375581566063	5.1608296868626455
mTEChi	Loxl2	wk1_mouse4	1	20	216	46943082	0.35		4	B001631;B001632	ERR3814872;ERR3814876;ERR3814880;ERR3814888;ERR3814892;ERR3814899;ERR3814937;ERR3814961;ERR3814965;ERR3814969;ERR3814973;ERR3815035	4.601316973606462	2.4857660714402248
mTEChi	Loxl2	wk1_mouse5	1	32	727	67893421	0.40625		5	B002337;B002345;B002449	ERR3815809;ERR3816140;ERR3816142;ERR3816146;ERR3816148;ERR3816150;ERR3816181;ERR3816221;ERR3816223;ERR3816225;ERR3816227;ERR3816229	10.70795946487952	3.549417750878323
mTEChi	Loxl2	wk32_mouse1	32	15	520	49121641	0.2		1	B002229;B002297	ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628;ERR3824786;ERR3824796;ERR3824806;ERR3824862;ERR3824887;ERR3824917;ERR3824947	10.585965562510422	3.5343063768283565
mTEChi	Loxl2	wk32_mouse2	32	31	22	35351905	0.16129032258064516		2	B002284;B002294	ERR3823513;ERR3823523;ERR3823560;ERR3823563;ERR3823570;ERR3824632;ERR3824767;ERR3824785;ERR3824795;ERR3824800;ERR3824810;ERR3824815	0.6223144127593689	0.6980534482671072
mTEChi	Loxl2	wk32_mouse3	32	44	2277	52121270	0.3181818181818182		3	B002290;B002291;B002293	ERR3823319;ERR3823561;ERR3823567;ERR3823571;ERR3823577;ERR3823581;ERR3823582;ERR3823583;ERR3823585;ERR3823586;ERR3823587;ERR3823614	43.68657939455427	5.4817697104553025
mTEChi	Loxl2	wk32_mouse4	32	13	0	30523916	0.0		4	B002301	ERR3824788;ERR3824793;ERR3824798;ERR3824803;ERR3824813;ERR3824845;ERR3824864;ERR3824884;ERR3824919;ERR3824934;ERR3824959;ERR3825015	0.0	0.0
mTEChi	Loxl2	wk32_mouse5	32	40	578	41917260	0.225		5	B002336;B002345	ERR3824616;ERR3824623;ERR3824625;ERR3824627;ERR3824629;ERR3824635;ERR3824761;ERR3824765;ERR3824772;ERR3824774;ERR3824776;ERR3824778	13.78906922828448	3.886459352057713
mTEChi	Loxl2	wk4_mouse1	4	4	6	5495845	0.25		1	B002297	ERR3818675;ERR3818690;ERR3818705;ERR3818883	1.0917338462056336	1.064699293656038
mTEChi	Loxl2	wk4_mouse2	4	51	2052	103937415	0.3137254901960784		2	B002283;B002294;B002295;B002296	ERR3817119;ERR3817437;ERR3817441;ERR3817449;ERR3817453;ERR3817457;ERR3817478;ERR3817495;ERR3817499;ERR3817503;ERR3817511;ERR3817515	19.742649939870066	4.374528309718108
mTEChi	Loxl2	wk4_mouse3	4	36	626	65326766	0.4444444444444444		3	B002290;B002292;B002298	ERR3817393;ERR3817395;ERR3817396;ERR3817397;ERR3817398;ERR3817399;ERR3817415;ERR3817439;ERR3817443;ERR3817455;ERR3817459;ERR3817461	9.582595899512306	3.403621657309247
mTEChi	Loxl2	wk4_mouse4	4	46	750	106033018	0.34782608695652173		4	B001629;B001632;B002301	ERR3817340;ERR3817348;ERR3817349;ERR3817352;ERR3817353;ERR3817357;ERR3817360;ERR3817361;ERR3817400;ERR3817401;ERR3817404;ERR3817405	7.073268441722559	3.0131528630983686
mTEChi	Loxl2	wk4_mouse5	4	56	866	97239996	0.19642857142857142		5	B002336;B002337;B002450;B002451	ERR3818216;ERR3818472;ERR3818678;ERR3818683;ERR3818693;ERR3818698;ERR3818703;ERR3818708;ERR3818727;ERR3818745;ERR3818761;ERR3818762	8.905800448613757	3.308273558313828
mTEChi	Loxl2	wk52_mouse1	52	17	11	31183441	0.11764705882352941		1	B002229;B002297	ERR3825952;ERR3826902;ERR3827994;ERR3827999;ERR3828016;ERR3828017;ERR3828044;ERR3828054;ERR3828066;ERR3828076;ERR3828083;ERR3828118	0.3527513208051671	0.4358966499458565
mTEChi	Loxl2	wk52_mouse2	52	45	417	63117256	0.3111111111111111		2	B002284;B002294	ERR3825598;ERR3825931;ERR3825938;ERR3825941;ERR3825944;ERR3825953;ERR3825995;ERR3825998;ERR3826001;ERR3826004;ERR3826007;ERR3826040	6.606751091967623	2.927280397969019
mTEChi	Loxl2	wk52_mouse3	52	32	446	31029828	0.40625		3	B002290;B002291	ERR3825599;ERR3825879;ERR3825881;ERR3825882;ERR3825929;ERR3825933;ERR3825934;ERR3825935;ERR3825936;ERR3825942;ERR3825954;ERR3825957	14.373266909503977	3.942351873664809
mTEChi	Loxl2	wk52_mouse4	52	2	0	5273900	0.0		4	B002301	ERR3828001;ERR3828063	0.0	0.0
mTEChi	Loxl2	wk52_mouse5	52	55	527	74984564	0.2		5	B002336;B002345;B002450	ERR3827990;ERR3828002;ERR3828007;ERR3828012;ERR3828020;ERR3828040;ERR3828041;ERR3828042;ERR3828057;ERR3828064;ERR3828069;ERR3828074	7.028113146060301	3.0050609497984113
mTEChi	Loxl3	wk16_mouse1	16	3	0	8506268	0.0		1	B002285	ERR3820208;ERR3820377;ERR3821468	0.0	0.0
mTEChi	Loxl3	wk16_mouse2	16	50	3269	103413606	0.3		2	B002283;B002288;B002295	ERR3820126;ERR3820133;ERR3820137;ERR3820141;ERR3820145;ERR3820203;ERR3820211;ERR3820216;ERR3820222;ERR3820226;ERR3820230;ERR3820241	31.61092748279177	5.0272835680435355
mTEChi	Loxl3	wk16_mouse3	16	6	870	11563382	0.3333333333333333		3	B002292;B002293	ERR3820128;ERR3820147;ERR3820205;ERR3821544;ERR3821704;ERR3821708	75.23750404509684	6.252428982226695
mTEChi	Loxl3	wk16_mouse4	16	17	742	35184574	0.17647058823529413		4	B001629;B001632	ERR3820174;ERR3820175;ERR3820179;ERR3820183;ERR3820186;ERR3820191;ERR3820195;ERR3820199;ERR3820254;ERR3820255;ERR3820259;ERR3820263	21.088787375967662	4.4652423150881395
mTEChi	Loxl3	wk16_mouse5	16	23	688	33543762	0.2608695652173913		5	B002337;B002449;B002450	ERR3821368;ERR3821458;ERR3821461;ERR3821462;ERR3821463;ERR3821470;ERR3821534;ERR3821535;ERR3821539;ERR3821587;ERR3821593;ERR3821605	20.510519958971805	4.426970493342603
mTEChi	Loxl3	wk1_mouse1	1	2	863	12223821	1.0		1	B002229	ERR3814912;ERR3815070	70.5998558061346	6.161884776958123
mTEChi	Loxl3	wk1_mouse2	1	46	8355	92200767	0.2608695652173913		2	B002284;B002288;B002295	ERR3814771;ERR3814778;ERR3814787;ERR3814822;ERR3814826;ERR3814830;ERR3814834;ERR3814838;ERR3814842;ERR3814846;ERR3814850;ERR3814852	90.61746742302046	6.517550777949039
mTEChi	Loxl3	wk1_mouse3	1	29	1504	38994925	0.4482758620689655		3	B002291;B002293	ERR3814823;ERR3814827;ERR3814831;ERR3814835;ERR3814843;ERR3814847;ERR3814898;ERR3814902;ERR3814910;ERR3814914;ERR3814918;ERR3814926	38.56912149465603	5.306303130140547
mTEChi	Loxl3	wk1_mouse4	1	20	1712	46943082	0.25		4	B001631;B001632	ERR3814872;ERR3814876;ERR3814880;ERR3814888;ERR3814892;ERR3814899;ERR3814937;ERR3814961;ERR3814965;ERR3814969;ERR3814973;ERR3815035	36.46969749451048	5.227652425238369
mTEChi	Loxl3	wk1_mouse5	1	32	2496	67893421	0.3125		5	B002337;B002345;B002449	ERR3815809;ERR3816140;ERR3816142;ERR3816146;ERR3816148;ERR3816150;ERR3816181;ERR3816221;ERR3816223;ERR3816225;ERR3816227;ERR3816229	36.763503197165456	5.238920699914102
mTEChi	Loxl3	wk32_mouse1	32	15	2126	49121641	0.26666666666666666		1	B002229;B002297	ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628;ERR3824786;ERR3824796;ERR3824806;ERR3824862;ERR3824887;ERR3824917;ERR3824947	43.280313049802224	5.468593516505489
mTEChi	Loxl3	wk32_mouse2	32	31	891	35351905	0.22580645161290322		2	B002284;B002294	ERR3823513;ERR3823523;ERR3823560;ERR3823563;ERR3823570;ERR3824632;ERR3824767;ERR3824785;ERR3824795;ERR3824800;ERR3824810;ERR3824815	25.203733716754442	4.71170048798076
mTEChi	Loxl3	wk32_mouse3	32	44	4164	52121270	0.4090909090909091		3	B002290;B002291;B002293	ERR3823319;ERR3823561;ERR3823567;ERR3823571;ERR3823577;ERR3823581;ERR3823582;ERR3823583;ERR3823585;ERR3823586;ERR3823587;ERR3823614	79.89060895868424	6.3379003167619015
mTEChi	Loxl3	wk32_mouse4	32	13	683	30523916	0.15384615384615385		4	B002301	ERR3824788;ERR3824793;ERR3824798;ERR3824803;ERR3824813;ERR3824845;ERR3824864;ERR3824884;ERR3824919;ERR3824934;ERR3824959;ERR3825015	22.37589698517058	4.5469498203680105
mTEChi	Loxl3	wk32_mouse5	32	40	1695	41917260	0.35		5	B002336;B002345	ERR3824616;ERR3824623;ERR3824625;ERR3824627;ERR3824629;ERR3824635;ERR3824761;ERR3824765;ERR3824772;ERR3824774;ERR3824776;ERR3824778	40.43680335976158	5.372840805563794
mTEChi	Loxl3	wk4_mouse1	4	4	349	5495845	0.25		1	B002297	ERR3818675;ERR3818690;ERR3818705;ERR3818883	63.502518720961014	6.011283591474307
mTEChi	Loxl3	wk4_mouse2	4	51	3454	103937415	0.4117647058823529		2	B002283;B002294;B002295;B002296	ERR3817119;ERR3817437;ERR3817441;ERR3817449;ERR3817453;ERR3817457;ERR3817478;ERR3817495;ERR3817499;ERR3817503;ERR3817511;ERR3817515	33.23153649722768	5.097254144675407
mTEChi	Loxl3	wk4_mouse3	4	36	1610	65326766	0.25		3	B002290;B002292;B002298	ERR3817393;ERR3817395;ERR3817396;ERR3817397;ERR3817398;ERR3817399;ERR3817415;ERR3817439;ERR3817443;ERR3817455;ERR3817459;ERR3817461	24.645334501940596	4.680624483950441
mTEChi	Loxl3	wk4_mouse4	4	46	16668	106033018	0.391304347826087		4	B001629;B001632;B002301	ERR3817340;ERR3817348;ERR3817349;ERR3817352;ERR3817353;ERR3817357;ERR3817360;ERR3817361;ERR3817400;ERR3817401;ERR3817404;ERR3817405	157.19631784884214	7.3055722100466305
mTEChi	Loxl3	wk4_mouse5	4	56	8447	97239996	0.19642857142857142		5	B002336;B002337;B002450;B002451	ERR3818216;ERR3818472;ERR3818678;ERR3818683;ERR3818693;ERR3818698;ERR3818703;ERR3818708;ERR3818727;ERR3818745;ERR3818761;ERR3818762	86.8675477938111	6.4572585266763305
mTEChi	Loxl3	wk52_mouse1	52	17	542	31183441	0.17647058823529413		1	B002229;B002297	ERR3825952;ERR3826902;ERR3827994;ERR3827999;ERR3828016;ERR3828017;ERR3828044;ERR3828054;ERR3828066;ERR3828076;ERR3828083;ERR3828118	17.381019625127323	4.200144892380163
mTEChi	Loxl3	wk52_mouse2	52	45	2594	63117256	0.28888888888888886		2	B002284;B002294	ERR3825598;ERR3825931;ERR3825938;ERR3825941;ERR3825944;ERR3825953;ERR3825995;ERR3825998;ERR3826001;ERR3826004;ERR3826007;ERR3826040	41.09811110926622	5.395683597670025
mTEChi	Loxl3	wk52_mouse3	52	32	1068	31029828	0.375		3	B002290;B002291	ERR3825599;ERR3825879;ERR3825881;ERR3825882;ERR3825929;ERR3825933;ERR3825934;ERR3825935;ERR3825936;ERR3825942;ERR3825954;ERR3825957	34.41849564876737	5.146431031817588
mTEChi	Loxl3	wk52_mouse4	52	2	1512	5273900	0.5		4	B002301	ERR3828001;ERR3828063	286.69485579931364	8.16839561460872
mTEChi	Loxl3	wk52_mouse5	52	55	1816	74984564	0.2909090909090909		5	B002336;B002345;B002450	ERR3827990;ERR3828002;ERR3828007;ERR3828012;ERR3828020;ERR3828040;ERR3828041;ERR3828042;ERR3828057;ERR3828064;ERR3828069;ERR3828074	24.218317786044604	4.656400137299152
mTEChi	Loxl4	wk16_mouse1	16	3	776	8506268	0.6666666666666666		1	B002285	ERR3820208;ERR3820377;ERR3821468	91.2268458976369	6.5271148542828294
mTEChi	Loxl4	wk16_mouse2	16	50	5464	103413606	0.7		2	B002283;B002288;B002295	ERR3820126;ERR3820133;ERR3820137;ERR3820141;ERR3820145;ERR3820203;ERR3820211;ERR3820216;ERR3820222;ERR3820226;ERR3820230;ERR3820241	52.8363743548407	5.7505093488842585
mTEChi	Loxl4	wk16_mouse3	16	6	949	11563382	0.6666666666666666		3	B002292;B002293	ERR3820128;ERR3820147;ERR3820205;ERR3821544;ERR3821704;ERR3821708	82.06941533195047	6.376245495218454
mTEChi	Loxl4	wk16_mouse4	16	17	1419	35184574	0.5294117647058824		4	B001629;B001632	ERR3820174;ERR3820175;ERR3820179;ERR3820183;ERR3820186;ERR3820191;ERR3820195;ERR3820199;ERR3820254;ERR3820255;ERR3820259;ERR3820263	40.330174240563494	5.369123540754836
mTEChi	Loxl4	wk16_mouse5	16	23	660	33543762	0.6521739130434783		5	B002337;B002449;B002450	ERR3821368;ERR3821458;ERR3821461;ERR3821462;ERR3821463;ERR3821470;ERR3821534;ERR3821535;ERR3821539;ERR3821587;ERR3821593;ERR3821605	19.675789495525276	4.369870513983198
mTEChi	Loxl4	wk1_mouse1	1	2	509	12223821	1.0		1	B002229	ERR3814912;ERR3815070	41.640007653907894	5.414135791949131
mTEChi	Loxl4	wk1_mouse2	1	46	8441	92200767	0.782608695652174		2	B002284;B002288;B002295	ERR3814771;ERR3814778;ERR3814787;ERR3814822;ERR3814826;ERR3814830;ERR3814834;ERR3814838;ERR3814842;ERR3814846;ERR3814850;ERR3814852	91.55021454431068	6.53216442935549
mTEChi	Loxl4	wk1_mouse3	1	29	1710	38994925	0.7586206896551724		3	B002291;B002293	ERR3814823;ERR3814827;ERR3814831;ERR3814835;ERR3814843;ERR3814847;ERR3814898;ERR3814902;ERR3814910;ERR3814914;ERR3814918;ERR3814926	43.851860210014515	5.487095916377702
mTEChi	Loxl4	wk1_mouse4	1	20	1697	46943082	0.65		4	B001631;B001632	ERR3814872;ERR3814876;ERR3814880;ERR3814888;ERR3814892;ERR3814899;ERR3814937;ERR3814961;ERR3814965;ERR3814969;ERR3814973;ERR3815035	36.150161593565585	5.2152965810140515
mTEChi	Loxl4	wk1_mouse5	1	32	4698	67893421	0.8125		5	B002337;B002345;B002449	ERR3815809;ERR3816140;ERR3816142;ERR3816146;ERR3816148;ERR3816150;ERR3816181;ERR3816221;ERR3816223;ERR3816225;ERR3816227;ERR3816229	69.19668991197247	6.133331097494516
mTEChi	Loxl4	wk32_mouse1	32	15	4457	49121641	0.7333333333333333		1	B002229;B002297	ERR3823512;ERR3823519;ERR3823522;ERR3823525;ERR3823628;ERR3824786;ERR3824796;ERR3824806;ERR3824862;ERR3824887;ERR3824917;ERR3824947	90.73393944636337	6.519383691434137
mTEChi	Loxl4	wk32_mouse2	32	31	1873	35351905	0.7741935483870968		2	B002284;B002294	ERR3823513;ERR3823523;ERR3823560;ERR3823563;ERR3823570;ERR3824632;ERR3824767;ERR3824785;ERR3824795;ERR3824800;ERR3824810;ERR3824815	52.98158614083173	5.754395463020266
mTEChi	Loxl4	wk32_mouse3	32	44	2237	52121270	0.75		3	B002290;B002291;B002293	ERR3823319;ERR3823561;ERR3823567;ERR3823571;ERR3823577;ERR3823581;ERR3823582;ERR3823583;ERR3823585;ERR3823586;ERR3823587;ERR3823614	42.91913838630563	5.456777846452762
mTEChi	Loxl4	wk32_mouse4	32	13	780	30523916	0.46153846153846156		4	B002301	ERR3824788;ERR3824793;ERR3824798;ERR3824803;ERR3824813;ERR3824845;ERR3824864;ERR3824884;ERR3824919;ERR3824934;ERR3824959;ERR3825015	25.553733013811204	4.730842789134579
mTEChi	Loxl4	wk32_mouse5	32	40	1799	41917260	0.675		5	B002336;B002345	ERR3824616;ERR3824623;ERR3824625;ERR3824627;ERR3824629;ERR3824635;ERR3824761;ERR3824765;ERR3824772;ERR3824774;ERR3824776;ERR3824778	42.91788156000655	5.4567365605104525
mTEChi	Loxl4	wk4_mouse1	4	4	78	5495845	0.5		1	B002297	ERR3818675;ERR3818690;ERR3818705;ERR3818883	14.192540000673237	3.925291185269393
mTEChi	Loxl4	wk4_mouse2	4	51	3602	103937415	0.5882352941176471		2	B002283;B002294;B002295;B002296	ERR3817119;ERR3817437;ERR3817441;ERR3817449;ERR3817453;ERR3817457;ERR3817478;ERR3817495;ERR3817499;ERR3817503;ERR3817511;ERR3817515	34.65547031355359	5.156051528886241
mTEChi	Loxl4	wk4_mouse3	4	36	2631	65326766	0.6388888888888888		3	B002290;B002292;B002298	ERR3817393;ERR3817395;ERR3817396;ERR3817397;ERR3817398;ERR3817399;ERR3817415;ERR3817439;ERR3817443;ERR3817455;ERR3817459;ERR3817461	40.27445656807809	5.367177315193673
mTEChi	Loxl4	wk4_mouse4	4	46	5361	106033018	0.6086956521739131		4	B001629;B001632;B002301	ERR3817340;ERR3817348;ERR3817349;ERR3817352;ERR3817353;ERR3817357;ERR3817360;ERR3817361;ERR3817400;ERR3817401;ERR3817404;ERR3817405	50.55972282143285	5.6881726028611865
mTEChi	Loxl4	wk4_mouse5	4	56	2908	97239996	0.625		5	B002336;B002337;B002450;B002451	ERR3818216;ERR3818472;ERR3818678;ERR3818683;ERR3818693;ERR3818698;ERR3818703;ERR3818708;ERR3818727;ERR3818745;ERR3818761;ERR3818762	29.905389959086385	4.949786563733019
mTEChi	Loxl4	wk52_mouse1	52	17	1261	31183441	0.7058823529411765		1	B002229;B002297	ERR3825952;ERR3826902;ERR3827994;ERR3827999;ERR3828016;ERR3828017;ERR3828044;ERR3828054;ERR3828066;ERR3828076;ERR3828083;ERR3828118	40.4381286850287	5.372886948351328
mTEChi	Loxl4	wk52_mouse2	52	45	2080	63117256	0.7777777777777778		2	B002284;B002294	ERR3825598;ERR3825931;ERR3825938;ERR3825941;ERR3825944;ERR3825953;ERR3825995;ERR3825998;ERR3826001;ERR3826004;ERR3826007;ERR3826040	32.954537820845694	5.085532489803554
mTEChi	Loxl4	wk52_mouse3	52	32	893	31029828	0.625		3	B002290;B002291	ERR3825599;ERR3825879;ERR3825881;ERR3825882;ERR3825929;ERR3825933;ERR3825934;ERR3825935;ERR3825936;ERR3825942;ERR3825954;ERR3825957	28.77876087485886	4.896211818018616
mTEChi	Loxl4	wk52_mouse4	52	2	107	5273900	0.5		4	B002301	ERR3828001;ERR3828063	20.28859098579799	4.4120085611138595
mTEChi	Loxl4	wk52_mouse5	52	55	5023	74984564	0.6		5	B002336;B002345;B002450	ERR3827990;ERR3828002;ERR3828007;ERR3828012;ERR3828020;ERR3828040;ERR3828041;ERR3828042;ERR3828057;ERR3828064;ERR3828069;ERR3828074	66.98712017582712	6.087189555684864
mTEClo	Lox	wk16_mouse1	16	4	31	7440721	0.25		1	B002285	ERR3819869;ERR3820043;ERR3820050;ERR3821306	4.166262919950903	2.3691210665409312
mTEClo	Lox	wk16_mouse2	16	34	2237	41916479	0.35294117647058826		2	B002283;B002288;B002295	ERR3819868;ERR3819876;ERR3819883;ERR3819905;ERR3819908;ERR3819917;ERR3819951;ERR3819955;ERR3819959;ERR3819970;ERR3819974;ERR3819997	53.36803217655758	5.764686706350605
mTEClo	Lox	wk16_mouse3	16	13	304	16476792	0.07692307692307693		3	B002292;B002293	ERR3819870;ERR3819893;ERR3819896;ERR3819953;ERR3819972;ERR3819976;ERR3821238;ERR3821313;ERR3821315;ERR3821319;ERR3821385;ERR3821387	18.45019345998906	4.281712599835528
mTEClo	Lox	wk16_mouse4	16	21	793	38185280	0.23809523809523808		4	B001629;B001632	ERR3819844;ERR3819852;ERR3819864;ERR3819927;ERR3819931;ERR3819938;ERR3819939;ERR3819942;ERR3819943;ERR3820001;ERR3820002;ERR3820010	20.767164729445483	4.4440815971697765
mTEClo	Lox	wk16_mouse5	16	21	1177	19150071	0.2857142857142857		5	B002337;B002449;B002450;B002451	ERR3821225;ERR3821226;ERR3821227;ERR3821230;ERR3821231;ERR3821232;ERR3821253;ERR3821264;ERR3821295;ERR3821296;ERR3821297;ERR3821308	61.46191311771115	5.964904852577036
mTEClo	Lox	wk1_mouse1	1	5	89	8623023	0.2		1	B002229	ERR3814494;ERR3814583;ERR3814651;ERR3814663;ERR3814675	10.321206379711615	3.5009557938075253
mTEClo	Lox	wk1_mouse2	1	27	665	58758319	0.2222222222222222		2	B002284;B002288;B002295	ERR3814487;ERR3814499;ERR3814507;ERR3814511;ERR3814517;ERR3814564;ERR3814572;ERR3814580;ERR3814592;ERR3814602;ERR3814612;ERR3814648	11.317546371603994	3.622642997830919
mTEClo	Lox	wk1_mouse3	1	21	1112	51078120	0.5714285714285714		3	B002291;B002293;B002298	ERR3814496;ERR3814565;ERR3814573;ERR3814585;ERR3814589;ERR3814665;ERR3814677;ERR3814734;ERR3814746;ERR3814750;ERR3814754;ERR3814758	21.77057417148478	4.509098765101903
mTEClo	Lox	wk1_mouse4	1	11	159	20911616	0.09090909090909091		4	B001629;B001632	ERR3814518;ERR3814542;ERR3814620;ERR3814639;ERR3814688;ERR3814708;ERR3814712;ERR3814728;ERR3814797;ERR3814809;ERR3814813	7.603429596258845	3.104911877860969
mTEClo	Lox	wk1_mouse5	1	28	236	39090157	0.25		5	B002337;B002345;B002449	ERR3814480;ERR3815685;ERR3815812;ERR3815814;ERR3815816;ERR3815820;ERR3815837;ERR3815841;ERR3815890;ERR3815894;ERR3815896;ERR3815898	6.037325457659328	2.8150272353822747
mTEClo	Lox	wk32_mouse1	32	15	1718	25288015	0.2		1	B002229;B002287;B002297	ERR3823390;ERR3823393;ERR3823414;ERR3823420;ERR3823442;ERR3823453;ERR3823456;ERR3824411;ERR3824426;ERR3824436;ERR3824480;ERR3824555	67.93732129627415	6.10721333575003
mTEClo	Lox	wk32_mouse2	32	27	651	22785500	0.37037037037037035		2	B002284;B002294	ERR3823339;ERR3823342;ERR3823345;ERR3823355;ERR3823391;ERR3823397;ERR3823460;ERR3823470;ERR3823473;ERR3823507;ERR3823510;ERR3824391	28.5708016062847	4.886101447501389
mTEClo	Lox	wk32_mouse3	32	38	1858	27429291	0.23684210526315788		3	B002290;B002291;B002293	ERR3823343;ERR3823346;ERR3823350;ERR3823353;ERR3823356;ERR3823359;ERR3823360;ERR3823362;ERR3823364;ERR3823365;ERR3823395;ERR3823398	67.73780627432185	6.10303190458915
mTEClo	Lox	wk32_mouse4	32	11	1	26751892	0.09090909090909091		4	B002301	ERR3824418;ERR3824423;ERR3824433;ERR3824438;ERR3824443;ERR3824470;ERR3824489;ERR3824494;ERR3824564;ERR3824621;ERR3824665	0.037380533683374614	0.052945203075069884
mTEClo	Lox	wk32_mouse5	32	38	645	30691615	0.18421052631578946		5	B002336;B002345;B002449	ERR3824374;ERR3824389;ERR3824395;ERR3824396;ERR3824400;ERR3824402;ERR3824408;ERR3824419;ERR3824429;ERR3824434;ERR3824444;ERR3824454	21.015511891440056	4.460448484229457
mTEClo	Lox	wk4_mouse1	4	5	0	5472738	0.0		1	B002297	ERR3818228;ERR3818342;ERR3818367;ERR3818443;ERR3818453	0.0	0.0
